Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,SportModel,
ttu,Running,2025-12-15,20:18:18,00:30:07,0.00000,151,,,,,,,,,,,,,,,,170,60,159,46,,,
Time,Second,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (cm),Distances (km),Temperatures (C),Power (W),Breathe,Breathe Rate,Breathe Ratio,Steps,,,,,,,,,,,,
device name,mac,version,model,,,,,,,,,,,
BRX58826,CA:E5:E9:BA:9C:02,1.2.4,,,,,,,,,,,,
20:26:40,502,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:41,503,151,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:42,504,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:43,505,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:44,506,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:45,507,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:46,508,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:47,509,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:48,510,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:49,511,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:50,512,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:51,513,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:52,514,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:53,515,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:54,516,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:55,517,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:56,518,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:57,519,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:58,520,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:26:59,521,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:00,522,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:01,523,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:02,524,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:03,525,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:04,526,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:05,527,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:06,528,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:07,529,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:08,530,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:09,531,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:10,532,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:11,533,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:12,534,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:13,535,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:14,536,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:15,537,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:16,538,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:17,539,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:18,540,154,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:19,541,154,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:20,542,154,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:21,543,154,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:22,544,155,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:23,545,155,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:24,546,155,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:25,547,155,0.00,0'0",180,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:26,548,155,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:27,549,154,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:28,550,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:29,551,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:30,552,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:31,553,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:32,554,154,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:33,555,154,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:34,556,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:35,557,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:36,558,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:37,559,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:38,560,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:39,561,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:40,562,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:41,563,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:42,564,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:43,565,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:44,566,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:45,567,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:46,568,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:47,569,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:48,570,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:49,571,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:50,572,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:51,573,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:52,574,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:53,575,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:54,576,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:55,577,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:56,578,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:57,579,150,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:58,580,150,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:27:59,581,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:00,582,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:01,583,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:02,584,151,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:03,585,151,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:04,586,151,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:05,587,151,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:06,588,151,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:07,589,151,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:08,590,150,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:09,591,150,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:10,592,150,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:11,593,150,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:12,594,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:13,595,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:14,596,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:15,597,149,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:16,598,149,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:17,599,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:18,600,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:19,601,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:20,602,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:21,603,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:22,604,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:23,605,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:24,606,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:25,607,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:26,608,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:27,609,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:28,610,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:29,611,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:30,612,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:31,613,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:32,614,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:33,615,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:34,616,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:35,617,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:36,618,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:37,619,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:38,620,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:39,621,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:40,622,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:41,623,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:42,624,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:43,625,152,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:44,626,151,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:45,627,151,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:46,628,151,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:47,629,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:48,630,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:49,631,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:50,632,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:51,633,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:52,634,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:53,635,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:54,636,151,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:55,637,150,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:56,638,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:57,639,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:58,640,149,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:28:59,641,149,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:00,642,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:01,643,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:02,644,150,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:03,645,150,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:04,646,150,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:05,647,150,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:06,648,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:07,649,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:08,650,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:09,651,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:10,652,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:11,653,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:12,654,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:13,655,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:14,656,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:15,657,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:16,658,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:17,659,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:18,660,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:19,661,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:20,662,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:21,663,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:22,664,149,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:23,665,148,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:24,666,149,0.00,0'0",168,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:25,667,148,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:26,668,148,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:27,669,150,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:28,670,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:29,671,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:30,672,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:31,673,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:32,674,150,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:33,675,150,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:34,676,150,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:35,677,150,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:36,678,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:37,679,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:38,680,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:39,681,149,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:40,682,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:41,683,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:42,684,148,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:43,685,148,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:44,686,148,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:45,687,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:46,688,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:47,689,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:48,690,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:49,691,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:50,692,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:51,693,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:52,694,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:53,695,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:54,696,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:55,697,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:56,698,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:57,699,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:58,700,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:29:59,701,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:00,702,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:01,703,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:02,704,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:03,705,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:04,706,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:05,707,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:06,708,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:07,709,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:08,710,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:09,711,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:10,712,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:11,713,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:12,714,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:13,715,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:14,716,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:15,717,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:16,718,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:17,719,150,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:18,720,151,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:19,721,151,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:20,722,151,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:21,723,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:22,724,151,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:23,725,151,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:24,726,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:25,727,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:26,728,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:27,729,152,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:28,730,151,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:29,731,151,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:30,732,149,0.00,0'0",168,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:31,733,149,0.00,0'0",168,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:32,734,150,0.00,0'0",166,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:33,735,150,0.00,0'0",166,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:34,736,151,0.00,0'0",169,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:35,737,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:36,738,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:37,739,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:38,740,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:39,741,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:40,742,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:41,743,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:42,744,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:43,745,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:44,746,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:45,747,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:46,748,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:47,749,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:48,750,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:49,751,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:50,752,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
